word,rank,frequency
Hollywood,1700,380
wife,1701,380
young_lady,1702,380
small,1703,380
ill,1704,379
local,1705,379
good_afternoon,1706,379
sit_around,1707,379
d,1708,379
judge,1709,379
looking,1710,379
grand,1711,379
Never,1712,378
serious,1713,378
31,1714,378
commit,1715,378
OK,1716,378
omg,1717,378
kinda,1718,378
rather,1719,378
field,1720,378
household,1721,378
Manchester,1722,377
roll,1723,377
menage,1724,377
crisis,1725,377
maiden_over,1726,376
instalment,1727,376
countenance,1728,376
river,1729,376
pay,1730,376
Blair,1731,375
humankind,1732,375
flirt,1733,374
recognize,1734,374
amateur,1735,373
lack,1736,373
agency,1737,373
stupefy,1738,372
seed,1739,372
7pm,1740,372
went,1741,372
Jose,1742,372
degree,1743,372
Could,1744,372
fille,1745,372
missy,1746,372
continue,1747,371
times,1748,371
inside,1749,370
harpist,1750,370
sit_down,1751,370
x,1752,370
Jackson,1753,370
safe,1754,369
envision,1755,369
arena,1756,369
heart,1757,368
Wright,1758,368
newsworthiness,1759,367
comes,1760,367
lecture,1761,367
hulk,1762,367
Hillary,1763,366
currently,1764,366
apparently,1765,366
yourself,1766,366
mankind,1767,366
social,1768,366
yo,1769,366
Facebook,1770,366
Smith,1771,365
escape,1772,365
apply,1773,365
announce,1774,365
dumbfound,1775,365
arsenal,1776,364
slip,1777,364
flummox,1778,364
guide,1779,364
pro,1780,363
consultation,1781,363
summertime,1782,362
tough,1783,362
guy_rope,1784,362
outcome,1785,362
London,1786,361
whale,1787,361
Since,1788,360
ALL,1789,360
fast,1790,360
Teddy_boy,1791,360
Muslims,1792,360
middle,1793,359
interesting,1794,359
Paul_McCartney,1795,358
Out,1796,358
prepare,1797,357
coach,1798,357
Liverpool,1799,357
center,1800,357
deep,1801,357
supporter,1802,357
human_race,1803,357
sale,1804,356
commonwealth,1805,356
World,1806,355
Christmas,1807,355
bieber,1808,354
cute,1809,354
Finally,1810,354
40,1811,354
absolutely,1812,354
Too,1813,354
Venice,1814,354
honestly,1815,354
premiere,1816,353
article,1817,353
choice,1818,353
Guy,1819,353
cruise,1820,353
route,1821,353
mom,1822,352
acknowledge,1823,352
Open,1824,352
human_beings,1825,352
sept,1826,352
palpate,1827,352
See,1828,351
Dana,1829,351
wiener,1830,350
inquire,1831,350
weird,1832,349
change,1833,349
sire,1834,349
frankfurter,1835,349
capture,1836,348
OF,1837,348
trouble,1838,348
2014,1839,348
common,1840,348
maid,1841,348
seminal_fluid,1842,348
justin,1843,348
Steelers,1844,348
Ohio,1845,347
cup,1846,347
United_States_of_America,1847,347
trick,1848,346
birthday_suit,1849,346
United_States,1850,346
ME,1851,345
Toronto,1852,345
evidence,1853,345
wienerwurst,1854,344
neglect,1855,344
cast,1856,343
news_show,1857,343
bring_in,1858,343
president,1859,342
thru,1860,342
Sir_James_Paul_McCartney,1861,342
conflict,1862,342
agree,1863,342
living,1864,342
that\u2019s,1865,342
TFI,1866,342
won\u2019t,1867,342
construe,1868,342
Ronda,1869,342
take_up,1870,342
Jennifer,1871,342
Come,1872,341
weenie,1873,341
hot_dog,1874,341
the_States,1875,340
betray,1876,340
voice,1877,340
current,1878,340
grader,1879,339
body_of_work,1880,339
fans,1881,339
club,1882,339
idea,1883,339
worry,1884,338
crap,1885,338
mate,1886,338
register,1887,337
breakfast,1888,337
earth,1889,337
Congrats,1890,336
y'all,1891,336
Los,1892,336
altogether,1893,336
life_history,1894,336
easy,1895,336
monday,1896,336
brilliant,1897,336
globe,1898,336
Long,1899,336
bozo,1900,335
kill,1901,335
come_out,1902,335
overleap,1903,334
variety,1904,334
deserve,1905,334
rock,1906,333
photograph,1907,333
island,1908,333
friends,1909,333
ejaculate,1910,333
bring_forth,1911,332
serial,1912,332
send,1913,332
emollient,1914,332
smash,1915,332
john,1916,332
future,1917,331
Jim_Bowie,1918,331
reality,1919,331
Man,1920,331
list,1921,331
shop,1922,331
portion,1923,331
jump,1924,331
6pm,1925,330
sooo,1926,330
Which,1927,330
digi,1928,330
fortune,1929,330
briana,1930,330
audience,1931,330
ON,1932,330
exposure,1933,330
idk,1934,330
tom_turkey,1935,330
protect,1936,329
nation,1937,329
workplace,1938,329
windowpane,1939,329
Louis,1940,328
tomcat,1941,328
shopping,1942,328
peak,1943,327
exchange,1944,327
battle,1945,327
Earth,1946,327
foretell,1947,327
Christians,1948,326
attack,1949,326
chair,1950,326
prove,1951,326
essay,1952,325
sports_meeting,1953,325
Danu,1954,325
turkey_cock,1955,325
Haha,1956,324
upcoming,1957,324
State,1958,324
While,1959,324
St._Paul,1960,324
de,1961,324
naruto,1962,324
Danny,1963,324
exact,1964,324
IRA,1965,324
Microsoft,1966,324
Back,1967,324
Washington,1968,324
scream,1969,324
scram,1970,324
seriously,1971,324
real_number,1972,323
Barcelona,1973,323
George_III,1974,323
Saint_Paul,1975,323
running,1976,323
cube,1977,323
Saul,1978,322
bottom,1979,322
homosexual,1980,322
employment,1981,322
contribute,1982,322
storm,1983,322
0,1984,322
birdcall,1985,322
sweet,1986,322
hombre,1987,322
get_together,1988,321
marriage,1989,321
George_V,1990,321
Yay,1991,320
bugger_off,1992,319
fiddle,1993,319
bowl,1994,319
stuff,1995,319
Muhammadanism,1996,319
Saint_George,1997,319
township,1998,319
area,1999,319
chronicle,2000,319
piece_of_work,2001,319
Nigeria,2002,319
playoff,2003,318
earlier,2004,318
Word,2005,318
These,2006,318
CNN,2007,318
Bloody,2008,318
U.S.A.,2009,318
Song,2010,318
Holm,2011,318
yall,2012,318
Jon,2013,318
championship,2014,317
leader,2015,317
George_IV,2016,317
mouth,2017,317
President,2018,317
done,2019,316
parent,2020,316
homophile,2021,316
Arsenal,2022,316
attain,2023,316
tie,2024,316
hell,2025,315
Republican_Party,2026,315
cum,2027,315
George_I,2028,315
oeuvre,2029,315
roleplay,2030,315
armoury,2031,315
wear,2032,315
guy_wire,2033,314
Saul_of_Tarsus,2034,314
billet,2035,314
effort,2036,314
prize,2037,314
James_Bowie,2038,314
character,2039,314
townspeople,2040,313
set_up,2041,313
pretermit,2042,313
9pm,2043,312
hogan,2044,312
afford,2045,312
OMG,2046,312
genius,2047,312
Romo,2048,312
park,2049,312
NEW,2050,312
Walker,2051,312
1D,2052,312
Uncle_Tom,2053,312
engender,2054,312
aurora,2055,311
gift,2056,311
birdsong,2057,311
normal,2058,311
cold,2059,311
situation,2060,311
Jonathan,2061,311
pal,2062,311
w,2063,311
doing,2064,311
university,2065,310
universe,2066,310
shout,2067,310
good_morning,2068,310
leave_out,2069,310
third_power,2070,310
crack,2071,310
award,2072,310
race,2073,310
upshot,2074,310
starting,2075,309
Sung_dynasty,2076,309
Apostle_Paul,2077,309
Africa,2078,309
share,2079,309
service,2080,309
opportunity,2081,308
pay_back,2082,308
George_VI,2083,308
IS,2084,308
option,2085,308
deadline,2086,308
guy_cable,2087,308
seen,2088,308
smart,2089,307
tone,2090,307
heavy,2091,307
tho,2092,307
write,2093,307
damn,2094,306
Paul_the_Apostle,2095,306
William_Benjamin_Hogan,2096,306
marching,2097,306
lady,2098,306
longer,2099,306
whatever,2100,306
didn\u2019t,2101,306
pls,2102,306
Ed,2103,305
State_of_Israel,2104,305
avail,2105,305
OH,2106,305
ball,2107,305
Yisrael,2108,305
yea,2109,304
way_of_life,2110,304
domain,2111,304
won,2112,303
doubt,2113,303
flow,2114,303
arrive_at,2115,303
overlook,2116,303
English,2117,303
Buckeye_State,2118,303
omit,2119,302
chum,2120,302
beget,2121,302
Ben_Hogan,2122,301
Allhallows_Eve,2123,301
concern,2124,301
bump,2125,300
wont,2126,300
flush,2127,300
Ricky,2128,300
towards,2129,300
enquire,2130,300
About,2131,300
Rooney,2132,300
townsfolk,2133,300
dawn,2134,300
serial_publication,2135,299
sing,2136,299
res_publica,2137,299
stadium,2138,299
Planned,2139,299
Pine_Tree_State,2140,299
toy,2141,299
PM,2142,299
argument,2143,298
regular_hexahedron,2144,298
Canada,2145,298
yell,2146,298
Alice_Paul,2147,297
notice,2148,297
Hallowe'en,2149,297
Mohammedanism,2150,297
information,2151,297
tune,2152,297
James_Buchanan_Brady,2153,297
armory,2154,296
brand,2155,296
Apostle_of_the_Gentiles,2156,296
Watch,2157,296
dearest,2158,296
ointment,2159,296
Master_of_Architecture,2160,295
artist,2161,295
sail,2162,295
program,2163,295
George_II,2164,294
Cruz,2165,294
poor,2166,294
wonderful,2167,294
2-0,2168,294
exactly,2169,294
Lakers,2170,294
prime,2171,294
Muslimism,2172,294
Sam,2173,294
lucky,2174,294
evening,2175,294
Islamism,2176,294
honey,2177,293
Mathew_B._Brady,2178,293
Today,2179,293
hang,2180,293
spiel,2181,293
CA,2182,292
tilt,2183,292
body_politic,2184,292
winner,2185,292
dad,2186,292
premier,2187,292
words,2188,292
destination,2189,291
adjudicate,2190,291
newspaper_publisher,2191,291
India,2192,291
snoop,2193,291
woman,2194,291
semen,2195,291
link_up,2196,290
crony,2197,290
theater,2198,290
damage,2199,290
fall_in,2200,289
Zion,2201,289
Leslie_Townes_Hope,2202,289
church_building,2203,289
royal_stag,2204,289
fuck_off,2205,289
cognise,2206,288
newspaper,2207,288
Wish,2208,288
truly,2209,288
smh,2210,288
turn_over,2211,288
first_light,2212,288
manslaughter,2213,288
Jeff,2214,288
MTV,2215,288
whether,2216,288
buddy,2217,288
twice,2218,288
snooper,2219,287
age,2220,287
bar,2221,287
graven_image,2222,287
Maine,2223,287
St._George,2224,287
contain,2225,287
earn,2226,287
sunup,2227,287
hi,2228,287
actor,2229,287
feed,2230,287
pretend,2231,287
utter,2232,286
press,2233,286
preview,2234,286
Indian,2235,286
connect,2236,286
postponement,2237,286
Ithiel_Town,2238,286
debut,2239,286
berth,2240,286
Have,2241,285
august,2242,285
pass_on,2243,285
declare,2244,285
Marley,2245,285
Sion,2246,284
seduce,2247,284
centre,2248,284
Swift,2249,284
stool,2250,283
create,2251,282
especially,2252,282
Diego,2253,282
nicki,2254,282
Berto,2255,282
anyway,2256,282
Angeles,2257,282
Bolton,2258,282
2-1,2259,282
Chesney,2260,282
central,2261,282
terrible,2262,282
playact,2263,282
didnt,2264,282
floor,2265,281
Leeds,2266,281
recreate,2267,281
conclusion,2268,280
steal,2269,280
Song_dynasty,2270,280
gets,2271,280
career,2272,280
daybreak,2273,279
occupy,2274,279
stake,2275,279
grounds,2276,279
MArch,2277,278
iron,2278,278
pull_in,2279,278
beloved,2280,278
trifle,2281,278
marching_music,2282,278
Diamond_Jim,2283,278
square_block,2284,278
launching,2285,278
discharge,2286,278
Love,2287,277
cognize,2288,277
California,2289,277
radical,2290,276
forenoon,2291,276
Seriously,2292,276
Sung,2293,276
trip,2294,276
hahaha,2295,276
officially,2296,276
Jeremy,2297,276
eye,2298,276
dawning,2299,276
Fighters,2300,276
Italy,2301,276
reply,2302,276
lineup,2303,276
air,2304,276
doesn\u2019t,2305,276
snap,2306,276
Mario,2307,276
Golden,2308,276
QB,2309,276
infant,2310,275
Morning,2311,275
force,2312,275
mo,2313,275
borderland,2314,275
IT,2315,274
existence,2316,274
vocal,2317,274
cupful,2318,274
imply,2319,274
listening,2320,274
buzz_off,2321,274
Be,2322,274
Plus,2323,274
dinner_party,2324,274
dally,2325,273
female,2326,273
morn,2327,273
midnight,2328,273
cut,2329,273
Cube,2330,273
dream,2331,272
marvel,2332,272
Will,2333,272
row,2334,272
dash,2335,271
toilet,2336,271
employ,2337,271
gobbler,2338,271
studio,2339,271
sum,2340,271
fill,2341,270
toll,2342,270
1/2,2343,270
opinion,2344,270
build,2345,270
Everton,2346,270
Philly,2347,270
Apparently,2348,270
act_as,2349,270
zayn,2350,270
selection,2351,270
everybody,2352,270
thats,2353,270
break_of_the_day,2354,269
loving_cup,2355,269
prompt,2356,269
crusade,2357,269
heaven,2358,269
border_district,2359,269
free_people,2360,268
get_under_one's_skin,2361,268
Texas,2362,268
bitch,2363,268
publish,2364,268
married_woman,2365,268
Jay,2366,267
W,2367,267
boys,2368,267
psyche,2369,267
response,2370,267
church_service,2371,267
fellow,2372,267
fighter,2373,266
utilize,2374,266
Venezia,2375,266
topic,2376,266
g,2377,266
contrive,2378,266
populace,2379,266
passion,2380,265
Eagles,2381,265
appointment,2382,264
Both,2383,264
CBS,2384,264
Before,2385,264
message,2386,264
Ancelotti,2387,264
watched,2388,264
tbh,2389,264
Outta,2390,264
possibly,2391,264
smile,2392,264
Australian,2393,264
kind,2394,263
lay,2395,263
pack,2396,263
conduct,2397,263
Can,2398,263
honor,2399,263
group,2400,263
Ready,2401,263
instrumentalist,2402,263
piss,2403,262
time_lag,2404,262
Wars,2405,261
Herbert_McLean_Evans,2406,261
comrade,2407,261
guest,2408,261
excuse,2409,261
assume,2410,261
email,2411,261
Sir_Arthur_John_Evans,2412,261
pride,2413,261
wants,2414,261
Bob_Hope,2415,260
separate,2416,260
stand_for,2417,260
nothing,2418,260
girlfriend,2419,260
hitch,2420,259
looks,2421,259
blue,2422,259
category,2423,259
Diamond_Jim_Brady,2424,259
tournament,2425,259
space,2426,258
Ralph_Barton_Perry,2427,258
blog,2428,258
1-0,2429,258
diddle,2430,258
Alex,2431,258
onto,2432,258
fantastic,2433,258
Been,2434,258
goin,2435,258
per,2436,258
dayspring,2437,258
Utd,2438,258
chart,2439,258
verbalise,2440,258
makes,2441,258
bigger,2442,258
HD,2443,258
perry,2444,258
unless,2445,258
wow,2446,257
Madonna,2447,257
startle,2448,257
p,2449,257
t,2450,256
unfold,2451,256
parenthood,2452,256
morning_time,2453,256
version,2454,256
K,2455,256
cockcrow,2456,256
law,2457,256
Dr,2458,255
Norris,2459,255
terms,2460,255
low,2461,255
ship,2462,255
seeing,2463,255
break_of_day,2464,255
s,2465,254
offer,2466,254
role_player,2467,253
ally,2468,253
ice,2469,253
Bring,2470,253
sort,2471,253
branding_iron,2472,253
came,2473,253
couch,2474,252
nearly,2475,252
destruction,2476,252
Digi,2477,252
10am,2478,252
below,2479,252
Beautiful,2480,252
isn\u2019t,2481,252
victory,2482,251
division,2483,251
divinity,2484,251
P,2485,251
kid,2486,251
Arthur_Evans,2487,251
overall,2488,251
Robert_Brown,2489,251
Prince,2490,251
above,2491,251
Game,2492,251
booster,2493,250
hello,2494,250
smell,2495,250
push,2496,250
go_on,2497,250
Gary,2498,249
Prime,2499,249
immortal,2500,249
clause,2501,249
histrion,2502,249
give_up,2503,249
SO,2504,249
draw_a_blank,2505,249
signify,2506,249
protagonist,2507,249
bury,2508,249
games,2509,249
stripe,2510,248
sunrise,2511,248
Matthew_Calbraith_Perry,2512,248
clean,2513,248
mess,2514,248
task,2515,248
macrocosm,2516,247
Fe,2517,247
net,2518,247
eat,2519,247
trash,2520,247
alright,2521,246
quick,2522,246
upon,2523,246
Most,2524,246
several,2525,246
joint,2526,246
senior,2527,246
Get,2528,246
verbalize,2529,246
Selena,2530,246
budget,2531,246
atomic_number_26,2532,246
red_ink,2533,246
anticipate,2534,245
Brooklyn,2535,245
struggle,2536,245
sidekick,2537,245
include,2538,245
seek,2539,245
remove,2540,245
subscribe,2541,245
advert,2542,245
twist,2543,245
sports_stadium,2544,244
lost,2545,244
telephone,2546,244
golf,2547,244
pitch,2548,244
asterisk,2549,244
Let,2550,244
idol,2551,244
Austin,2552,244
Go,2553,243
Kris,2554,243
nominate,2555,243
drawing_card,2556,243
o,2557,243
union,2558,243
thespian,2559,242
having,2560,242
honour,2561,242
folk,2562,242
jimmy,2563,242
Logos,2564,242
Brown_University,2565,242
spread,2566,242
trailer,2567,242
Anthony_Charles_Lynton_Blair,2568,242
monetary_value,2569,242
script,2570,242
candy,2571,242
speech_sound,2572,241
store,2573,241
Mary_Leontyne_Price,2574,241
HA,2575,241
motion,2576,240
theatre,2577,240
anybody,2578,240
Roger,2579,240
FB,2580,240
similar,2581,240
cake,2582,240
Romney,2583,240
bright,2584,240
brownness,2585,240
Sad,2586,240
Sheamus,2587,240
Eden,2588,240
I\u2019d,2589,240
lead_off,2590,240
wiz,2591,239
cook,2592,239
conjoin,2593,239
success,2594,239
hurricane,2595,239
Green,2596,238
six,2597,238
Catholic,2598,238
geezerhood,2599,238
marchland,2600,237
Christian_church,2601,237
except,2602,237
admirer,2603,237
hero,2604,237
iOS,2605,237
lake,2606,237
Towns,2607,237
Braun,2608,237
Elizabeth_Taylor,2609,237
raise,2610,237
backing,2611,237
scout,2612,237
Scotland,2613,237
note,2614,237
stock,2615,237
human_being,2616,236
interest,2617,236
Mr.,2618,236
programme,2619,236
teacher,2620,236
City,2621,236
contact,2622,236
blood_brother,2623,236
Paper,2624,236
rally,2625,236
Tony_Blair,2626,236
Football,2627,236
let_in,2628,236
business,2629,235
musician,2630,235
ten,2631,235
pile,2632,235
pee,2633,235
course_of_study,2634,235
rule,2635,235
drop_off,2636,235
stream,2637,235
lady_friend,2638,235
nigga,2639,235
crown,2640,235
President_Taylor,2641,235
watcher,2642,235
recently,2643,234
//,2644,234
hilarious,2645,234
bomb,2646,234
set_off,2647,234
utilise,2648,234
Grammy,2649,234
playfulness,2650,234
xD,2651,234
Golden_State,2652,234
blame,2653,234
scene,2654,234
light,2655,234
Mr,2656,234
Probably,2657,234
Top20,2658,234
Anybody,2659,234
among,2660,234
earthly_concern,2661,233
blast,2662,233
James,2663,233
rap,2664,233
O.K,2665,233
right_hand,2666,233
Stone,2667,233
John_Jay,2668,233
exhibit,2669,232
remain,2670,232
defeat,2671,232
recede,2672,232
have_in_mind,2673,232
devote,2674,231
entail,2675,231
blank_out,2676,231
fourth,2677,231
role,2678,231
hype,2679,231
saltation,2680,231
starts,2681,231
tattle,2682,231
Rodgers,2683,231
epithet,2684,230
FREE,2685,230
costume,2686,230
Little,2687,230
played,2688,230
stand,2689,230
table,2690,230
smith,2691,230
self,2692,229
eld,2693,229
M,2694,229
hurt,2695,229
scrap,2696,229
Nigerian,2697,229
grant,2698,229
phratry,2699,229
jay,2700,229
coffee,2701,229
trial,2702,229
Joseph_Deems_Taylor,2703,228
basically,2704,228
Omg,2705,228
chris,2706,228
commend,2707,228
merriment,2708,228
construct,2709,228
VMAs,2710,228
HAPPY,2711,228
'S,2712,228
aka,2713,228
harbinger,2714,228
habituate,2715,228
political,2716,228
superbia,2717,228
Dave,2718,228
Went,2719,228
assay,2720,228
Awesome,2721,228
famous,2722,228
pridefulness,2723,227
Joseph_Louis_Barrow,2724,227
argumentation,2725,227
char,2726,227
Down,2727,227
somewhere,2728,227
love_life,2729,227
plaza,2730,227
try_out,2731,227
Calif.,2732,227
evil,2733,226
kinsfolk,2734,226
puddle,2735,226
Federal_Republic_of_Nigeria,2736,226
mansion,2737,226
triumph,2738,226
Supreme_Being,2739,226
lean,2740,226
Ambrose,2741,226
Quaker,2742,226
Bharat,2743,226
Hamilton,2744,226
rick,2745,226
Zachary_Taylor,2746,225
offset,2747,225
elect,2748,225
Friend,2749,225
sway,2750,225
rich,2751,225
section,2752,225
herald,2753,224
process,2754,224
hour_angle,2755,224
eve,2756,224
dancing,2757,224
beginning,2758,224
taking,2759,224
WA,2760,224
making_love,2761,224
Paris,2762,224
rain,2763,224
professional,2764,223
Shangri-la,2765,223
lovemaking,2766,223
Hulk,2767,223
told,2768,223
babble,2769,223
paladin,2770,223
babble_out,2771,223
car,2772,223
pot,2773,223
`,2774,222
recent,2775,222
hat,2776,222
thursday,2777,222
multiplication,2778,222
KPOP,2779,222
Phillies,2780,222
right_field,2781,222
gucci,2782,222
wee,2783,222
pregnant,2784,222
fam,2785,222
YouTube,2786,222
rumour,2787,222
bring_out,2788,222
taste,2789,222
Aldo,2790,222
C\u2019mon,2791,222
acquaintance,2792,222
incredible,2793,222
public_figure,2794,222
7:30,2795,222
J.,2796,222
correct,2797,221
Enjoy,2798,221
flavor,2799,221
Irish,2800,221
day_of_the_month,2801,220
John_James_Osborne,2802,220
worldly_concern,2803,220
Son,2804,220
Edinburgh,2805,220
rumor,2806,220
following,2807,220
paradise,2808,220
minor,2809,220
bill,2810,220
adult_female,2811,220
disputation,2812,220
Are,2813,220
making,2814,220
facilitate,2815,219
public_lecture,2816,219
Oliver_Hazard_Perry,2817,219
screen,2818,219
backup,2819,219
participant,2820,219
defend,2821,219
tribute,2822,219
chief,2823,219
winning,2824,219
cleaning_lady,2825,219
